,Etv5,Slc7a7,Col18a1,Upp1,Nanog,Htra1,Tdgf1,Klf4,Sox2,Bbs2,Cds1,Sgce,1190005I06Rik,Sparc,Sdc4,1700019D03Rik,Acot9,Ifitm2,Klf5,Aldh7a1,Esrrb,Dnmt3a,Tfb1m,Spry4,Nptx2,Fgf4,Akap12,Pigl,Sqle,Basp1,Cidea,Klf2,Tspan17,Cdca7,Dnmt3b,Fgfbp1,Ifitm3,Otx2,Tcf7,Asrgl1,Cth,Tcl1,F2rl1,Cldn4,Rbm14,Fpgs,Klf9,Mycn,Rtel1,Slc2a3,Msrb2,Stat3,Ifitm1,Pim2,Schip1,Tdh,Nodal,Fgf15,Ddit4,Morc1,Socs3,Rest,Phc1,Hexa,Galk1,Rcor2,Car13,Pim1,Bad,Klf6,Nr5a2,Fxyd6,Id3,Stoml1,Slc7a3,Egfl6,Spry2,Zfp64,Sall4,Rab12,Thumpd3,Gbx2,Pou5f1,Nes,Lefty2,Zfp7,Pla2g10,Trp53,Zap70,Gldc,Kcnk1,Stra8,Myc,Cdc42ep4,Nefl,B3gnt7
cell_2414,1,1,0,2,2,1,0,0,5,2,1,2,2,23,2,0,3,2,6,0,1,0,2,2,0,0,8,1,2,7,0,3,1,1,3,1,2,0,2,0,2,0,1,4,2,0,4,3,2,11,2,3,1,9,5,1,1,0,3,5,1,2,1,1,1,0,0,2,2,3,0,15,5,1,2,1,0,0,6,1,1,1,8,3,1,0,1,4,1,3,2,0,0,1,0,1
cell_2415,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0
cell_2416,0,0,0,1,2,0,0,0,0,2,3,0,0,9,3,0,5,0,1,0,1,0,1,2,0,0,1,0,1,2,1,0,0,1,2,0,1,0,0,0,0,0,0,2,1,3,1,0,3,3,0,0,1,3,0,0,0,0,2,0,1,1,1,1,0,0,0,1,0,6,2,6,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,3,0,1
cell_2417,1,3,2,1,0,0,4,1,0,1,0,1,1,15,6,0,4,2,1,2,2,5,1,1,1,2,1,1,0,6,0,1,0,0,5,1,2,3,1,0,0,2,1,2,5,1,2,1,0,6,2,0,5,1,0,1,2,0,4,0,2,0,5,3,0,1,0,0,0,1,2,5,5,2,2,1,1,1,0,0,0,0,3,2,0,0,1,4,0,1,2,1,0,0,0,0
cell_2418,0,1,1,1,0,0,2,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
cell_2419,0,0,1,1,0,0,0,1,1,0,1,1,0,16,0,0,0,1,3,4,0,2,0,0,0,0,1,0,1,8,0,0,0,1,2,0,0,1,0,1,0,1,2,1,4,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,2,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,2,0,1,0,0,2,0
cell_2420,3,1,0,0,0,0,0,0,1,1,1,3,1,15,1,0,0,0,2,0,2,2,1,0,1,0,2,0,0,2,0,0,1,1,1,1,0,1,0,1,0,0,1,5,1,3,2,0,2,13,0,1,3,0,0,1,0,1,0,0,0,0,1,1,1,2,2,0,0,1,1,11,0,3,0,2,3,2,2,0,0,0,1,0,1,0,2,3,2,0,1,1,0,0,0,0
cell_2421,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell_2422,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,2,1,0,1,0,1,0,0,0,0,1,0,2,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,1,5,0,0,0,1,0,0,1,0,0,0,1,1,1,2,1,1,0,1,1,1,0,0,0,1
cell_2423,0,0,2,0,0,1,1,2,2,2,2,3,0,36,3,0,5,2,0,1,0,4,0,0,2,2,0,1,2,1,0,5,3,0,7,0,0,2,0,0,0,1,5,2,3,1,2,2,0,21,0,1,1,0,1,1,4,1,3,0,0,1,0,2,0,0,0,1,2,7,1,9,3,0,1,0,0,1,0,0,0,0,1,0,0,1,1,2,1,1,0,1,2,2,2,2
cell_2424,0,1,0,0,0,0,0,0,1,0,1,1,0,9,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,1,3,0,1,0,0,0,1,0,0,1,0,2,4,0,0,3,1,1,1,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,2,1,0,6,0,0,0,0,1,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
cell_2425,1,5,4,0,0,1,1,0,1,0,1,0,1,23,0,1,2,0,8,2,1,0,0,0,2,0,2,0,0,5,1,1,0,1,0,0,0,0,2,0,2,0,0,2,1,2,0,1,1,3,0,1,0,3,1,0,0,0,1,0,0,3,3,0,0,1,0,1,2,5,2,9,3,0,0,0,0,0,0,1,3,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
cell_2426,0,0,1,0,0,3,0,0,2,0,0,3,0,16,0,1,1,0,3,0,0,2,0,0,0,1,5,0,0,4,0,0,0,0,5,0,1,1,0,1,0,0,1,3,1,0,2,0,2,12,0,0,0,0,4,0,0,0,1,0,0,1,0,2,1,1,1,1,0,1,1,8,4,0,0,0,1,1,0,0,0,0,1,2,0,0,1,3,0,1,2,1,0,0,0,1
cell_2427,1,9,3,1,3,3,1,0,1,2,2,1,0,8,0,0,1,4,2,7,3,2,0,5,2,3,5,0,3,5,0,1,0,1,4,1,0,1,1,1,0,0,1,4,2,0,2,1,1,8,1,2,1,11,1,0,2,0,2,1,3,2,4,3,2,3,1,1,0,3,1,3,6,0,1,2,1,0,7,1,0,0,3,1,0,1,0,4,1,1,1,0,0,5,1,5
cell_2428,0,1,2,0,0,2,0,2,1,0,1,2,0,22,1,1,1,4,4,5,1,1,0,1,0,0,0,0,0,6,1,1,0,2,1,2,0,0,0,1,2,0,2,3,0,1,1,0,1,47,1,0,0,0,0,0,1,0,1,2,0,3,2,0,0,1,0,2,1,4,1,5,10,1,0,2,0,3,3,1,0,1,1,1,0,0,0,5,0,3,2,1,4,5,0,0
cell_2429,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,0,4,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,1,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
cell_2430,0,0,2,0,0,0,1,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cell_2431,3,2,4,1,1,3,2,1,2,4,2,1,0,43,6,0,5,1,7,1,5,5,1,0,0,2,9,1,3,13,2,1,5,5,4,2,1,1,0,4,3,0,2,19,2,4,8,1,5,7,1,3,6,0,3,0,3,1,3,4,3,5,1,0,2,0,0,2,3,12,0,24,12,2,4,1,4,3,9,4,3,1,1,6,1,1,1,7,2,2,1,0,3,3,2,1
cell_2432,0,4,0,0,2,2,1,0,0,2,1,1,0,20,0,1,2,0,9,1,0,3,1,2,0,2,4,3,1,7,0,1,1,0,2,1,1,1,0,0,2,1,0,5,1,2,3,0,3,9,0,2,1,1,2,2,0,0,3,1,0,3,1,3,2,1,2,1,1,6,0,12,6,0,0,0,0,0,1,1,3,2,2,1,1,0,0,6,1,1,0,0,0,2,1,2
cell_2433,5,0,1,0,1,2,1,1,0,2,1,2,0,8,4,1,0,0,6,0,1,0,1,1,0,0,1,3,0,1,0,2,0,3,3,0,0,0,1,0,2,0,1,0,2,0,3,1,4,4,1,1,1,0,1,0,0,0,0,0,2,0,2,0,2,0,2,0,1,3,4,4,4,1,1,0,1,2,1,1,1,1,2,2,1,0,0,1,1,1,0,1,1,2,0,0
cell_2434,0,5,3,0,1,0,0,0,0,1,1,3,0,21,1,0,2,1,5,1,1,0,0,0,0,0,7,3,1,4,0,2,1,3,4,0,1,0,1,1,1,1,2,3,0,2,8,0,0,12,1,1,0,0,0,0,1,0,0,2,0,3,1,3,2,1,1,2,0,4,1,15,3,0,0,0,2,5,1,1,3,1,1,0,1,0,0,4,0,0,2,1,0,2,1,1
cell_2435,1,0,4,1,2,1,1,0,1,0,0,0,0,30,3,1,1,1,6,1,0,0,2,1,1,1,4,1,2,6,0,2,0,2,7,0,0,1,1,1,0,1,0,3,0,0,2,1,2,23,0,3,2,0,1,1,0,2,2,0,1,4,5,1,0,0,2,2,0,5,4,11,2,0,2,0,4,3,0,2,1,2,2,3,2,2,1,1,2,0,2,1,0,0,2,2
cell_2436,0,0,0,4,0,0,2,0,0,0,1,1,0,27,3,0,0,0,4,0,1,1,0,2,0,0,1,0,0,12,0,1,1,0,0,0,0,0,0,0,3,0,0,1,1,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,1,3,0,6,2,0,0,0,0,1,2,0,2,0,2,2,1,0,0,0,0,1,0,0,1,1,1,0
cell_2437,4,2,1,1,8,5,0,2,3,0,2,1,0,13,3,1,0,0,6,0,1,1,0,0,0,1,1,0,0,1,1,2,0,5,8,2,1,1,0,5,2,1,1,0,0,0,3,0,2,10,0,1,2,1,0,0,0,1,1,1,0,1,2,1,3,3,0,1,0,2,0,1,0,0,0,3,0,1,8,1,1,1,5,1,0,1,4,3,0,1,0,0,2,1,1,3
cell_2438,1,1,2,0,0,2,2,0,0,0,1,0,1,11,0,0,3,2,1,2,1,0,0,1,0,1,2,0,4,8,0,1,0,1,0,0,3,2,1,1,0,0,0,4,0,0,4,1,0,6,1,3,0,0,2,1,2,0,4,0,1,2,1,0,1,0,0,1,2,5,1,6,6,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,1,3,1,0,2,2,0,1
cell_2439,0,2,0,0,1,0,0,0,0,0,0,0,0,33,0,4,1,4,6,1,4,2,1,1,1,1,2,2,0,7,0,0,1,1,2,3,1,2,1,1,5,1,0,7,1,1,3,1,1,4,0,0,1,1,2,0,0,1,0,1,1,2,10,3,1,1,1,0,0,3,2,14,0,2,0,1,1,2,4,0,0,0,1,1,0,0,1,1,2,1,0,0,2,2,3,2
cell_2440,4,5,8,0,1,1,0,0,1,1,2,0,2,9,6,1,1,7,0,0,0,2,0,5,1,3,12,0,1,0,1,0,0,1,5,1,1,0,2,2,2,2,5,2,0,2,1,1,0,5,2,2,1,3,0,2,1,2,0,3,2,0,5,1,2,0,2,3,4,5,1,1,4,0,0,1,1,1,1,0,0,0,13,3,0,0,2,1,1,2,1,0,0,1,2,2
cell_2441,0,2,5,1,2,2,0,1,0,0,3,1,0,32,3,2,1,0,7,3,5,6,1,2,1,0,4,1,3,5,2,2,0,2,2,4,0,0,2,0,1,2,3,3,2,2,1,0,0,1,1,1,6,0,5,0,1,2,1,2,1,0,2,1,4,2,4,3,3,8,2,26,1,3,1,0,3,1,2,1,1,0,2,1,1,0,2,3,2,0,1,0,1,0,0,1
cell_2442,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
cell_2443,1,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,3,0,0,0,0,2,0,1,0
cell_2444,3,3,6,0,2,0,1,0,0,0,1,1,1,16,0,0,0,1,6,1,1,1,2,0,1,0,4,1,0,5,1,2,0,2,5,0,3,0,1,1,5,4,2,6,2,1,3,1,2,18,1,4,2,2,0,0,0,0,2,0,2,2,2,3,1,0,1,3,3,5,2,10,7,0,1,0,1,0,3,4,2,1,5,3,2,2,1,2,0,6,1,0,3,3,1,5
cell_2445,0,1,0,0,2,0,0,0,0,0,1,1,0,23,7,1,4,3,4,4,1,0,0,0,0,2,1,1,0,12,1,0,1,0,2,1,1,0,0,1,0,0,0,4,0,1,1,0,1,13,1,2,0,2,0,0,1,0,1,2,1,1,1,0,1,1,1,1,0,1,1,4,4,2,3,0,1,3,2,0,1,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0
cell_2446,3,3,1,0,3,0,1,1,0,1,2,0,0,19,0,3,2,1,2,3,1,2,1,2,0,1,6,0,3,8,0,0,0,1,5,0,1,0,1,0,2,0,0,2,0,5,4,2,1,10,0,0,4,4,1,0,3,1,4,0,0,2,1,1,2,0,0,0,0,3,4,8,1,1,0,0,0,0,1,1,2,0,0,1,0,2,1,0,1,3,4,1,3,2,0,0
cell_2447,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,1,0,0,1,0,3,0,0,0,0,1,1,0,1,1,5,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0
cell_2448,1,0,1,1,0,1,0,0,1,0,0,1,0,8,0,0,1,2,1,0,0,3,0,0,2,1,8,1,0,2,1,0,0,1,0,0,1,0,1,2,1,0,1,1,2,0,0,0,1,2,2,0,1,0,0,0,2,0,0,1,0,1,0,2,1,1,0,1,0,1,0,3,2,0,0,0,1,0,2,0,0,2,0,2,0,1,0,1,1,2,0,0,1,0,0,1
cell_2449,1,0,2,1,0,0,1,0,1,0,0,1,0,7,1,0,0,0,0,2,0,2,1,0,2,0,1,0,2,3,0,2,0,3,3,0,0,0,0,0,1,0,2,1,0,1,0,0,0,14,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,4,2,2,1,0,0,2,1,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
cell_2450,1,2,2,2,1,1,1,0,1,0,5,4,1,19,0,0,1,2,4,1,0,3,0,1,0,1,2,1,3,9,1,2,1,4,7,3,2,2,0,0,2,0,0,4,4,2,2,4,1,25,1,1,2,4,1,0,0,0,1,5,2,1,1,3,1,3,1,3,2,6,0,22,3,1,3,1,1,3,0,3,3,0,0,0,1,1,0,2,0,3,1,0,2,1,2,1
cell_2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
cell_2452,0,3,4,0,1,0,1,0,1,4,1,0,0,7,1,0,2,1,3,0,1,1,0,0,0,1,1,1,0,5,0,0,0,1,2,0,0,1,0,0,0,0,0,3,0,0,3,2,0,4,1,0,1,2,1,0,0,0,0,1,0,1,2,1,1,1,1,1,1,6,0,7,0,0,2,0,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
cell_2453,2,1,2,1,2,2,2,2,2,2,1,1,0,27,1,1,1,1,5,2,1,7,0,1,0,4,8,1,6,11,2,6,0,2,5,0,4,1,0,0,1,0,4,2,2,5,1,4,3,12,1,5,2,1,0,1,2,0,3,0,0,0,3,10,4,2,4,2,2,3,3,24,1,0,4,1,1,4,4,1,2,0,3,4,2,0,1,3,2,2,3,0,0,2,2,1
cell_2454,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,3,1,0,1,0,4,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
cell_2455,1,1,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,1,1,1,0,0,0,1,0,4,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,1,0,0,3,2,1,0,1,0,0,0,0,2,2,0,0,1,1,0,0,0,4,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0
cell_2456,2,0,1,0,0,0,3,1,0,0,1,0,0,10,2,0,2,1,3,1,1,0,0,1,0,0,1,0,0,2,0,1,0,1,0,1,2,0,1,0,1,0,0,1,1,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,4,0,0,1,0,0,0,0,2,0,0,1,2,0,0,2,3,0,0,2,0,6,3,0,0
cell_2457,0,1,5,0,1,2,1,2,0,1,1,0,0,4,2,0,1,0,0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,4,0,1,1,1,0,1,4,1,1,0,2,0,2,0,3,3,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,5,1,2,1,0,1,0,5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
cell_2458,0,0,0,0,0,0,0,2,1,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,2,0,0,3,0,0,3,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,0,1,0
cell_2459,2,1,1,0,1,0,1,1,0,0,2,1,0,10,3,1,2,1,1,0,0,0,0,2,0,1,1,0,2,5,0,0,0,2,1,0,0,0,0,1,0,0,1,2,0,2,4,1,1,23,0,2,1,0,0,0,1,1,2,0,0,2,0,0,0,0,1,0,0,3,0,5,2,1,0,0,1,0,0,3,0,1,1,1,0,0,0,1,0,2,0,0,1,2,0,1
cell_2460,1,2,0,0,0,0,2,1,0,4,2,3,0,27,0,0,2,0,2,0,1,8,1,1,0,0,3,0,3,4,0,1,1,0,3,1,0,1,0,0,1,0,8,3,2,3,1,0,2,7,0,2,8,4,1,0,1,1,1,0,0,3,3,0,1,1,2,0,0,8,0,14,1,3,1,0,0,0,6,1,1,1,1,5,2,1,2,1,3,2,1,0,0,1,0,1
cell_2461,1,1,0,0,0,0,2,0,1,0,1,0,0,14,1,1,0,2,2,1,0,2,1,0,0,0,0,0,0,7,0,2,0,1,6,0,0,0,0,0,0,0,2,3,0,1,0,1,1,30,2,2,2,1,2,0,2,0,0,0,0,1,0,0,0,1,1,1,3,2,0,9,3,0,2,0,1,0,5,0,1,0,0,3,0,0,0,1,1,2,0,0,0,1,0,0
cell_2462,0,3,1,0,0,0,10,0,4,2,1,1,1,16,3,0,2,0,5,2,3,2,1,0,2,2,2,0,1,2,0,0,1,1,9,1,1,0,2,1,2,1,4,2,0,1,1,1,4,10,2,2,2,1,2,0,2,0,0,0,1,1,6,2,0,4,0,0,0,1,3,5,2,1,0,2,0,3,7,2,0,3,5,1,1,1,0,7,1,2,2,0,1,4,3,1
cell_2463,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,3,0,0,0,1,0,0,1,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
cell_2464,1,1,1,3,2,1,3,2,2,1,3,2,1,61,1,1,0,2,6,4,1,2,0,1,2,2,7,1,0,10,2,1,2,1,1,0,1,0,1,4,2,1,1,17,0,2,2,2,1,7,3,1,2,1,0,5,0,2,1,2,0,2,4,0,0,1,0,1,0,5,1,20,13,1,3,2,1,2,1,7,0,0,3,0,0,2,0,2,0,1,0,1,3,2,0,0
cell_2465,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,1,0,0,0,0,2,0,0,0,1,0,0,1,0,2,0,0,1
cell_2466,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,0,2,1,1,0,0,1,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
cell_2467,0,1,0,1,0,0,1,3,0,0,0,0,0,1,1,0,2,0,2,0,0,1,0,0,1,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,2,0,0,2,0,1,1,0,0,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,4,2,3,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
cell_2468,0,0,1,0,2,0,1,1,1,3,1,1,0,19,1,0,2,0,2,0,0,3,0,1,0,2,3,0,0,5,0,2,0,1,2,2,1,2,2,1,1,0,2,2,0,0,4,0,0,3,0,0,1,2,1,1,3,1,0,2,0,1,2,0,2,1,0,1,0,6,0,5,2,0,0,1,1,2,1,1,0,1,2,5,0,3,2,6,0,1,2,1,0,2,2,0
cell_2469,1,0,1,0,0,0,0,3,0,1,1,1,0,25,0,0,0,0,2,0,1,2,1,0,0,0,2,1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,0,8,0,1,2,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,3,1,0,0,0,0,0,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cell_2470,4,1,2,0,3,3,0,1,0,0,3,3,1,29,2,1,2,1,3,2,2,2,0,2,1,0,6,1,1,5,1,1,0,1,0,0,2,2,0,0,1,1,1,4,2,0,4,1,1,9,0,1,0,3,2,1,0,1,3,0,1,5,2,1,1,0,0,0,1,3,2,31,1,2,2,1,2,0,1,0,1,0,3,2,1,0,2,1,1,3,3,1,1,1,0,0
cell_2471,2,1,0,1,0,0,2,3,2,1,0,1,1,11,5,0,3,0,8,2,1,0,2,0,0,2,1,0,3,17,0,0,0,5,2,2,1,0,3,0,0,0,1,5,0,1,0,0,1,5,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,2,1,0,8,0,3,9,0,1,0,5,4,0,3,0,0,1,3,2,1,0,0,1,0,2,0,8,0,2,1
cell_2472,3,1,7,0,1,0,2,3,0,1,2,1,0,28,5,0,1,0,7,2,2,2,1,1,1,1,4,1,4,9,1,0,1,1,5,2,0,0,0,0,1,1,1,8,2,1,14,1,3,45,2,5,4,1,1,1,0,0,1,2,3,1,2,1,3,0,2,0,1,12,1,12,0,0,0,0,4,2,2,2,1,1,1,1,0,0,0,2,2,9,1,0,2,1,0,1
cell_2473,1,0,0,1,0,0,1,0,1,1,1,1,0,14,4,0,1,1,4,1,2,0,0,1,1,0,3,0,0,7,1,1,0,1,1,1,1,1,0,3,1,1,0,0,1,1,0,0,0,5,0,2,0,0,1,0,0,1,0,0,0,0,5,1,0,0,0,1,1,6,1,9,0,0,0,1,1,0,2,1,0,0,1,2,2,0,0,0,0,0,0,2,2,0,0,0
cell_2474,1,1,3,0,1,1,0,2,1,0,1,3,0,22,8,0,6,2,10,3,0,0,0,1,2,0,4,1,1,17,1,3,0,1,2,0,0,1,0,0,3,2,1,6,1,2,4,0,1,35,0,0,1,0,0,0,2,0,1,0,1,6,2,1,2,1,1,4,0,7,1,12,0,0,1,0,1,1,2,0,0,1,1,1,3,1,0,0,0,2,1,1,1,1,1,0
cell_2475,1,0,1,1,0,2,1,2,0,0,3,1,1,17,0,1,1,2,1,1,1,2,0,0,0,0,2,1,3,2,0,3,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,1,1,1,0,0,0,1,0,3,0,1,0,1,0,0,5,0,1,0,6,0,10,3,0,5,1,0,1,1,0,0,0,0,4,0,0,0,1,0,1,2,0,2,1,0,1
cell_2476,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cell_2477,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
cell_2478,0,0,0,1,1,0,1,1,1,1,0,1,0,29,3,0,0,2,1,1,0,1,1,2,0,2,0,2,1,5,1,0,0,1,2,1,0,0,0,2,0,0,2,5,2,2,1,1,0,10,0,1,2,1,1,0,0,0,4,0,1,1,1,0,1,0,1,1,1,4,2,8,1,0,2,1,3,2,0,1,1,1,0,3,0,0,1,0,1,0,0,0,1,1,0,0
cell_2479,2,3,5,0,0,2,5,4,4,1,4,4,2,63,4,2,7,2,5,6,2,3,1,2,3,2,7,1,2,17,2,2,0,2,2,1,2,3,5,1,6,1,2,16,1,4,4,2,2,16,2,6,4,0,1,0,2,2,13,0,1,4,6,5,3,4,5,2,0,12,0,42,2,1,3,1,3,2,3,1,2,2,0,6,1,0,0,6,2,3,2,1,0,4,5,3
cell_2480,2,2,2,0,1,1,1,0,1,3,0,1,1,35,11,0,1,2,0,0,1,4,1,2,1,0,8,1,1,13,0,1,0,1,1,3,3,2,1,0,3,3,2,12,1,1,2,0,3,9,1,2,1,0,1,0,2,0,1,2,1,2,2,0,3,2,1,2,2,11,0,18,8,1,3,2,0,2,7,1,1,0,3,2,0,0,1,8,0,2,1,0,1,6,0,1
