,Etv5,Slc7a7,Col18a1,Upp1,Nanog,Htra1,Tdgf1,Klf4,Sox2,Bbs2,Cds1,Sgce,1190005I06Rik,Sparc,Sdc4,1700019D03Rik,Acot9,Ifitm2,Klf5,Aldh7a1,Esrrb,Dnmt3a,Tfb1m,Spry4,Nptx2,Fgf4,Akap12,Pigl,Sqle,Basp1,Cidea,Klf2,Tspan17,Cdca7,Dnmt3b,Fgfbp1,Ifitm3,Otx2,Tcf7,Asrgl1,Cth,Tcl1,F2rl1,Cldn4,Rbm14,Fpgs,Klf9,Mycn,Rtel1,Slc2a3,Msrb2,Stat3,Ifitm1,Pim2,Schip1,Tdh,Nodal,Fgf15,Ddit4,Morc1,Socs3,Rest,Phc1,Hexa,Galk1,Rcor2,Car13,Pim1,Bad,Klf6,Nr5a2,Fxyd6,Id3,Stoml1,Slc7a3,Egfl6,Spry2,Zfp64,Sall4,Rab12,Thumpd3,Gbx2,Pou5f1,Nes,Lefty2,Zfp7,Pla2g10,Trp53,Zap70,Gldc,Kcnk1,Stra8,Myc,Cdc42ep4,Nefl,B3gnt7
cell_26,0.0,0.0,0.8906669,0.5413803,2.1862926,1.3541607,2.0102782,0.0,1.1490301,0.0,0.5413803,0.0,0.5413803,1.1490301,0.0,0.5413803,0.5413803,0.5413803,0.5413803,0.0,0.8906669,0.5413803,0.5413803,0.0,0.0,0.0,0.5413803,0.0,0.0,0.5413803,0.0,0.5413803,0.0,1.1490301,1.5242907,0.0,0.5413803,0.0,0.0,0.0,0.8906669,0.0,0.0,0.5413803,0.0,0.5413803,0.0,0.8906669,0.5413803,1.1490301,0.5413803,0.5413803,0.5413803,0.0,0.0,1.3541607,0.0,0.0,0.0,0.0,0.5413803,0.0,0.0,0.5413803,0.0,0.5413803,0.0,0.5413803,0.0,1.1490301,0.0,0.0,0.8906669,0.0,0.5413803,0.0,0.5413803,0.0,1.5242907,0.0,0.0,0.5413803,2.5252512,1.3541607,0.0,0.5413803,0.0,0.5413803,0.0,0.0,0.0,0.0,0.5413803,0.0,0.0,0.0
cell_27,1.0994568,0.5113324,0.5113324,0.0,1.7356441,0.5113324,0.8480217,0.8480217,1.0994568,0.8480217,0.0,0.5113324,0.0,2.269819,0.8480217,0.0,0.5113324,0.8480217,1.4673114,0.5113324,1.3002042,0.8480217,0.0,0.5113324,0.5113324,0.5113324,0.0,0.0,0.8480217,0.0,0.0,0.5113324,0.0,1.3002042,1.4673114,0.5113324,0.5113324,0.0,0.0,0.0,0.5113324,0.0,0.0,0.0,0.5113324,0.5113324,0.5113324,0.0,1.3002042,1.6104511,0.8480217,0.0,0.5113324,0.0,0.0,1.7356441,0.0,0.0,0.0,0.5113324,0.0,0.5113324,1.4673114,0.0,0.5113324,0.5113324,0.0,0.0,0.0,0.0,0.8480217,1.4673114,0.5113324,0.0,0.0,0.0,0.5113324,1.0994568,1.3002042,0.8480217,0.8480217,0.5113324,2.3990467,0.0,0.0,0.8480217,0.0,0.8480217,0.0,1.0994568,0.0,0.0,0.5113324,0.0,0.0,0.8480217
cell_28,1.3468503,0.8848609,0.8848609,1.0636286,1.463142,0.0,1.6616398,1.5673081,1.6616398,0.0,0.3881262,0.3881262,0.0,1.2152328,0.66702473,0.66702473,0.0,0.3881262,0.0,1.3468503,1.2152328,1.3468503,0.0,0.8848609,0.3881262,0.66702473,0.3881262,0.0,0.0,0.3881262,0.3881262,1.2152328,0.0,0.3881262,0.66702473,0.66702473,0.3881262,0.0,0.66702473,0.0,0.0,0.0,0.66702473,0.0,0.0,0.0,0.0,0.0,0.66702473,1.5673081,0.0,0.66702473,1.2152328,0.0,0.3881262,1.969181,0.0,0.3881262,0.0,0.3881262,1.5673081,0.3881262,1.463142,0.8848609,0.66702473,0.0,0.0,0.66702473,0.8848609,0.66702473,0.66702473,1.0636286,0.66702473,0.0,0.66702473,0.3881262,0.0,0.8848609,1.6616398,0.3881262,0.0,0.3881262,2.5537636,0.0,0.0,0.0,0.66702473,0.66702473,0.0,0.0,0.3881262,0.0,0.8848609,0.66702473,0.0,0.8848609
cell_29,1.4646863,0.0,0.74608517,0.0,0.0,0.0,1.1685913,0.74608517,1.878494,0.74608517,0.0,0.0,0.0,0.74608517,0.0,0.74608517,0.0,1.1685913,1.878494,1.1685913,0.74608517,1.6928437,0.0,0.74608517,0.0,0.74608517,0.0,0.0,0.0,1.1685913,0.0,0.0,0.0,1.1685913,0.0,0.0,0.0,0.0,1.1685913,1.1685913,0.74608517,0.74608517,1.1685913,0.0,0.0,0.0,0.74608517,0.0,1.1685913,0.74608517,0.0,1.4646863,0.74608517,1.1685913,0.0,2.1703215,0.0,0.0,0.74608517,0.0,0.0,0.0,1.6928437,0.0,1.4646863,0.0,0.0,0.0,0.74608517,1.1685913,1.4646863,0.74608517,0.74608517,1.1685913,0.74608517,0.74608517,0.74608517,0.0,0.74608517,0.0,0.0,0.74608517,2.735242,1.4646863,0.0,0.0,0.0,0.0,0.74608517,1.1685913,0.74608517,0.74608517,0.74608517,0.0,0.0,1.1685913
cell_30,1.4919658,0.685378,0.685378,0.4002924,0.685378,1.0882399,1.9325544,0.9069605,0.4002924,0.0,0.0,0.685378,0.685378,1.4919658,0.685378,0.0,0.0,0.685378,0.685378,0.4002924,1.3746178,0.685378,0.0,0.685378,0.0,1.0882399,0.9069605,0.0,0.4002924,0.4002924,0.0,1.2416456,0.4002924,0.685378,0.9069605,0.4002924,0.0,0.685378,0.0,0.4002924,0.4002924,0.9069605,0.0,0.0,0.685378,0.4002924,0.0,0.0,0.4002924,0.9069605,0.0,0.0,0.0,0.4002924,0.685378,2.1833708,0.4002924,0.0,0.4002924,0.0,1.0882399,0.9069605,1.6920033,0.4002924,0.685378,0.9069605,0.4002924,0.4002924,0.0,1.0882399,0.685378,0.0,0.4002924,0.4002924,0.9069605,0.0,0.9069605,0.0,1.3746178,0.0,0.0,0.685378,2.903021,0.4002924,0.4002924,0.0,0.0,1.3746178,0.0,0.4002924,0.4002924,0.4002924,0.0,0.0,0.4002924,0.9069605
cell_31,1.5638484,0.5627161,0.5627161,0.0,1.1836585,0.0,1.7106587,0.5627161,2.1464388,0.0,0.5627161,0.5627161,0.0,0.5627161,1.5638484,0.0,0.0,0.0,1.5638484,0.0,1.8386492,0.0,0.5627161,0.92062855,0.0,0.92062855,0.5627161,0.0,0.0,0.5627161,0.0,1.1836585,0.5627161,0.5627161,0.92062855,0.0,0.5627161,0.0,0.5627161,0.0,0.92062855,0.5627161,0.0,0.0,0.5627161,0.5627161,1.5638484,0.92062855,0.5627161,1.5638484,0.0,0.0,1.1836585,0.92062855,0.92062855,1.5638484,0.92062855,0.5627161,0.0,0.0,0.0,0.92062855,1.3917137,0.5627161,0.5627161,0.92062855,0.5627161,0.5627161,0.92062855,0.92062855,0.5627161,0.5627161,0.92062855,0.5627161,0.5627161,0.0,0.92062855,0.92062855,0.0,0.0,0.92062855,0.92062855,2.2310648,0.5627161,0.5627161,0.0,0.5627161,0.5627161,0.0,0.92062855,0.5627161,0.5627161,0.5627161,0.0,0.0,0.0
cell_32,1.6439123,0.0,0.8720431,1.6439123,0.0,0.0,0.8720431,0.8720431,0.0,0.0,0.0,0.0,0.0,1.6439123,0.0,0.0,0.0,1.6439123,1.882083,0.0,0.0,0.8720431,0.0,0.0,0.0,0.8720431,1.330672,0.0,0.0,0.8720431,0.0,0.0,0.0,0.0,0.8720431,0.0,0.8720431,0.0,0.0,0.0,0.8720431,0.8720431,0.0,0.0,0.0,0.0,0.8720431,0.8720431,0.0,0.0,0.8720431,0.0,0.0,0.0,0.0,2.2354572,0.0,0.0,1.330672,0.0,1.330672,0.0,0.8720431,0.8720431,0.0,0.0,0.8720431,0.8720431,0.0,0.0,0.0,0.8720431,0.0,0.0,0.0,0.8720431,0.0,0.0,1.330672,0.0,0.8720431,0.8720431,3.0196977,0.8720431,0.0,0.8720431,0.0,0.0,0.0,0.0,0.0,0.0,0.8720431,0.0,0.8720431,1.330672
cell_33,1.1190892,0.0,0.86487514,0.52316207,1.3216009,0.52316207,1.8716234,1.9721615,1.3216009,0.0,0.0,0.0,0.0,1.4899275,0.0,0.0,0.0,0.52316207,0.86487514,0.0,1.4899275,0.0,0.86487514,0.52316207,0.52316207,0.86487514,0.86487514,0.0,1.1190892,0.86487514,0.0,1.1190892,0.0,0.52316207,1.1190892,0.52316207,0.0,0.52316207,0.0,0.0,0.52316207,0.52316207,0.52316207,0.0,0.86487514,1.1190892,0.52316207,0.0,0.52316207,1.1190892,0.0,1.1190892,1.3216009,0.0,0.0,2.821924,0.0,0.0,0.52316207,0.52316207,0.52316207,0.52316207,0.86487514,0.0,0.52316207,0.0,0.0,0.52316207,0.0,1.1190892,0.0,0.86487514,1.4899275,0.52316207,0.0,0.52316207,0.0,0.0,1.6339605,0.0,0.52316207,0.86487514,2.1472056,0.86487514,0.0,1.1190892,0.86487514,0.0,0.52316207,1.4899275,0.52316207,0.52316207,0.52316207,0.52316207,0.0,0.52316207
cell_34,2.1322677,0.7236744,0.0,0.0,1.4317428,0.7236744,1.1391116,1.4317428,1.1391116,0.0,0.7236744,0.0,0.0,1.657844,0.0,0.0,0.0,1.657844,1.1391116,0.0,1.1391116,1.1391116,0.0,1.4317428,0.0,0.0,0.7236744,0.0,0.0,0.0,0.7236744,0.7236744,0.0,0.0,1.8421324,1.1391116,1.1391116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236744,0.7236744,0.0,0.0,0.0,1.8421324,0.7236744,0.7236744,0.0,0.0,0.7236744,2.4527242,0.0,0.0,0.7236744,0.0,0.0,0.7236744,0.7236744,0.7236744,1.4317428,0.0,0.0,0.0,0.0,0.7236744,0.7236744,0.7236744,0.7236744,0.0,0.0,0.7236744,0.0,1.1391116,0.7236744,0.0,0.0,0.0,1.9976858,0.0,0.7236744,0.0,0.0,0.7236744,0.7236744,0.0,0.0,0.7236744,0.0,0.0,0.7236744,0.0
cell_35,0.9086092,0.31496945,0.31496945,1.278576,0.74699706,0.31496945,0.9086092,0.74699706,1.1697865,0.31496945,0.0,0.0,0.0,1.1697865,1.0477004,0.554135,0.74699706,0.31496945,1.548025,0.554135,0.9086092,0.554135,0.31496945,0.74699706,0.0,0.0,0.31496945,0.0,0.31496945,0.31496945,0.0,1.1697865,0.0,1.1697865,0.554135,0.31496945,0.0,0.554135,0.31496945,0.31496945,0.554135,1.0477004,0.9086092,0.31496945,0.74699706,1.1697865,0.9086092,0.554135,0.74699706,1.6942586,0.0,0.554135,0.0,0.554135,0.31496945,2.2528696,1.1697865,0.0,0.31496945,0.31496945,0.31496945,0.74699706,0.9086092,0.0,0.0,0.9086092,0.31496945,0.31496945,0.31496945,0.554135,0.554135,0.31496945,0.31496945,0.31496945,0.74699706,0.74699706,0.31496945,0.31496945,0.9086092,0.31496945,0.554135,0.0,2.327808,0.31496945,0.31496945,0.554135,0.554135,0.31496945,0.31496945,0.31496945,0.74699706,0.31496945,0.31496945,0.31496945,0.31496945,0.9086092
cell_36,0.6164298,1.268892,0.9949564,1.6604191,0.6164298,0.0,0.6164298,0.0,1.268892,0.0,0.0,0.0,0.0,0.9949564,0.9949564,1.268892,0.0,0.6164298,1.4836961,0.0,1.6604191,0.6164298,0.9949564,0.6164298,0.0,0.6164298,0.9949564,0.0,0.0,0.0,0.0,0.9949564,0.0,0.0,0.9949564,0.0,0.9949564,0.0,0.0,0.0,0.0,0.6164298,0.0,0.0,0.6164298,0.6164298,0.6164298,0.0,0.6164298,1.4836961,0.9949564,0.0,0.0,0.9949564,0.6164298,2.74014,0.6164298,0.0,0.9949564,0.0,0.9949564,0.6164298,0.9949564,0.9949564,0.0,0.9949564,0.6164298,0.6164298,0.6164298,0.9949564,0.0,0.0,0.0,0.0,0.6164298,0.0,0.6164298,1.268892,0.0,0.6164298,0.6164298,0.9949564,2.4183784,0.0,0.0,0.0,0.0,0.6164298,0.0,0.6164298,0.6164298,0.0,0.0,0.6164298,0.0,1.268892
cell_37,0.86132604,0.0,1.1149595,0.52066594,1.3171031,0.86132604,1.3171031,1.1149595,1.1149595,0.0,0.0,0.0,1.1149595,1.3171031,0.0,0.52066594,0.52066594,0.52066594,1.1149595,0.86132604,0.52066594,0.86132604,0.0,0.86132604,0.52066594,0.86132604,0.0,0.52066594,0.52066594,0.52066594,0.0,0.52066594,0.52066594,0.0,1.1149595,0.0,0.86132604,0.0,0.52066594,0.86132604,0.0,0.52066594,0.86132604,0.0,0.86132604,1.1149595,0.0,0.0,0.52066594,1.1149595,0.0,0.86132604,1.3171031,0.0,0.52066594,2.2906063,0.0,0.0,0.0,0.86132604,0.52066594,0.0,1.1149595,0.52066594,0.0,0.52066594,0.0,0.86132604,0.52066594,0.0,0.0,0.52066594,0.52066594,0.86132604,0.86132604,0.52066594,0.52066594,0.52066594,0.52066594,0.52066594,0.52066594,0.52066594,3.0021193,0.0,0.0,0.0,0.0,1.3171031,0.52066594,0.0,0.86132604,0.0,0.86132604,0.52066594,0.0,0.52066594
cell_38,0.0,0.0,0.72234654,1.1373583,1.1373583,0.0,1.4297798,1.1373583,1.1373583,0.72234654,0.72234654,0.72234654,1.1373583,1.9954562,0.72234654,0.0,0.0,1.1373583,0.72234654,0.72234654,1.6557562,0.0,0.0,0.72234654,0.0,0.0,0.72234654,0.0,0.0,0.0,0.0,1.1373583,0.0,0.72234654,0.0,0.72234654,0.72234654,0.0,0.0,0.72234654,0.72234654,1.4297798,0.0,0.72234654,0.72234654,1.1373583,1.1373583,0.72234654,1.1373583,1.1373583,0.0,0.0,0.72234654,0.0,0.0,1.6557562,0.72234654,0.0,0.72234654,1.1373583,1.4297798,1.1373583,1.6557562,0.0,0.0,0.72234654,0.0,0.0,0.72234654,0.72234654,0.72234654,0.0,1.1373583,0.0,1.6557562,0.0,1.1373583,0.72234654,1.1373583,0.0,0.0,0.72234654,2.1299942,0.72234654,0.0,0.72234654,0.72234654,1.1373583,0.0,0.0,1.1373583,0.72234654,0.72234654,0.0,0.0,0.72234654
cell_39,1.5974908,0.40050447,0.0,0.40050447,1.3750981,0.0,0.9073438,0.40050447,1.0886663,1.0886663,1.0886663,0.68569696,0.0,1.4924641,0.68569696,0.40050447,0.68569696,0.40050447,1.3750981,0.40050447,1.3750981,0.68569696,0.40050447,1.0886663,0.0,0.68569696,0.40050447,0.40050447,0.0,1.2421027,0.0,0.40050447,0.0,0.68569696,0.9073438,1.0886663,1.0886663,0.68569696,0.40050447,0.40050447,0.9073438,0.0,0.0,0.40050447,0.0,0.40050447,0.68569696,0.40050447,0.68569696,0.9073438,0.68569696,0.0,0.0,0.0,0.0,1.4924641,0.0,0.0,0.0,0.0,1.2421027,0.68569696,0.9073438,0.40050447,0.0,0.9073438,0.0,0.0,0.68569696,0.68569696,0.0,0.0,0.40050447,0.68569696,0.68569696,0.0,0.9073438,0.40050447,0.0,0.0,0.0,0.9073438,2.3843079,0.40050447,0.0,0.68569696,0.0,1.0886663,0.0,1.4924641,0.40050447,0.40050447,0.68569696,0.68569696,0.40050447,0.0
cell_40,0.9624581,0.5928085,0.5928085,0.0,1.443678,0.5928085,1.896635,0.0,1.2317396,0.9624581,0.0,0.5928085,0.5928085,1.443678,1.2317396,0.5928085,0.0,0.5928085,1.2317396,0.5928085,0.5928085,0.0,0.5928085,0.0,0.5928085,1.2317396,1.2317396,0.5928085,0.5928085,0.5928085,0.5928085,0.0,0.0,0.5928085,1.6184592,0.0,0.9624581,0.5928085,0.0,0.0,0.0,1.2317396,0.5928085,0.5928085,0.9624581,0.9624581,0.5928085,0.0,0.0,1.2317396,0.0,0.0,1.2317396,0.0,0.0,1.2317396,0.0,0.5928085,0.5928085,0.5928085,0.5928085,1.2317396,0.5928085,0.0,0.5928085,0.5928085,0.5928085,0.0,0.5928085,0.5928085,0.0,0.0,1.2317396,0.5928085,0.5928085,0.5928085,0.5928085,0.5928085,1.2317396,0.0,0.0,0.0,2.889833,0.5928085,0.5928085,0.0,0.5928085,0.0,0.9624581,0.5928085,0.0,0.5928085,0.0,0.0,0.0,0.0
cell_41,0.0,0.0,0.93133146,0.93133146,0.93133146,1.1959898,1.4050602,0.5703822,1.8535757,0.0,0.0,0.0,0.5703822,0.93133146,0.5703822,0.0,0.5703822,0.0,0.93133146,0.93133146,1.5778885,0.5703822,0.0,0.93133146,0.0,0.93133146,1.5778885,0.5703822,0.0,0.5703822,0.0,1.8535757,0.0,0.93133146,1.5778885,0.0,0.5703822,0.5703822,0.5703822,0.0,0.0,0.0,0.5703822,0.0,0.0,0.0,0.5703822,2.0694528,0.5703822,1.5778885,0.5703822,0.5703822,0.5703822,0.5703822,0.0,2.3250623,0.93133146,0.0,0.0,0.5703822,0.93133146,0.5703822,1.4050602,0.0,0.0,1.4050602,0.5703822,0.0,0.5703822,0.93133146,0.5703822,1.1959898,1.1959898,0.0,0.93133146,0.0,0.0,0.0,1.1959898,0.0,0.5703822,0.5703822,2.2469003,0.93133146,0.0,0.93133146,0.0,0.5703822,0.0,0.93133146,0.0,0.93133146,0.0,0.5703822,0.0,0.0
cell_42,0.680403,0.0,0.680403,0.0,0.0,0.680403,1.0815836,0.0,1.7704281,0.680403,2.2795274,0.680403,0.0,0.0,1.0815836,0.0,0.0,0.0,0.680403,0.0,1.0815836,1.3671167,0.0,0.0,0.0,0.0,1.9239625,0.0,0.0,0.0,0.0,1.3671167,2.684128,0.680403,0.0,0.0,0.0,0.680403,0.680403,0.0,0.0,0.680403,0.0,0.0,0.0,0.0,0.680403,0.0,1.3671167,0.0,0.680403,0.680403,0.0,0.0,0.680403,1.9239625,0.680403,0.0,0.0,0.680403,1.0815836,0.0,1.3671167,0.680403,0.0,0.0,0.680403,0.0,0.680403,0.0,0.0,0.0,0.0,0.0,0.0,0.680403,0.680403,0.680403,1.3671167,0.0,0.0,0.680403,1.3671167,0.0,0.0,0.0,0.0,0.0,0.680403,0.0,0.0,0.680403,1.0815836,0.680403,0.680403,0.0
cell_43,0.45310974,0.45310974,1.3522162,1.1917344,1.7201873,1.1917344,1.1917344,1.1917344,1.0004814,0.0,0.0,0.45310974,0.45310974,1.3522162,0.45310974,0.0,0.0,0.76378906,0.76378906,0.0,1.7201873,0.45310974,0.45310974,0.0,0.0,1.0004814,1.3522162,0.45310974,0.0,1.4904699,0.45310974,1.9068676,0.0,0.76378906,0.76378906,0.76378906,0.45310974,0.0,0.0,0.76378906,0.0,0.45310974,0.76378906,0.0,0.45310974,0.76378906,0.45310974,1.0004814,0.45310974,1.9885817,1.0004814,1.0004814,1.0004814,0.0,0.76378906,2.06412,0.45310974,0.76378906,0.45310974,1.0004814,0.76378906,0.0,1.0004814,1.0004814,0.0,1.0004814,0.45310974,0.45310974,1.3522162,0.45310974,0.0,0.0,0.76378906,0.0,1.0004814,0.45310974,0.76378906,0.0,1.4904699,0.76378906,0.0,0.0,2.134351,0.0,0.0,0.0,0.45310974,1.0004814,0.0,1.1917344,0.0,0.0,1.3522162,0.45310974,0.0,1.0004814
cell_44,0.8808329,0.0,0.53441775,0.0,1.3417721,1.3417721,1.5112233,1.3417721,1.3417721,0.8808329,0.0,0.53441775,0.0,1.1376288,0.0,0.0,0.0,0.8808329,1.1376288,0.8808329,1.3417721,0.53441775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53441775,0.0,1.3417721,0.0,0.0,0.0,0.53441775,1.1376288,0.0,0.0,0.0,0.53441775,0.0,0.8808329,0.8808329,0.8808329,0.0,0.53441775,0.0,0.0,1.1376288,0.0,0.0,1.6560782,0.53441775,0.0,2.1714506,0.0,0.0,0.53441775,0.53441775,0.53441775,0.0,1.5112233,0.53441775,0.0,0.0,0.0,0.0,0.0,0.53441775,0.0,1.1376288,0.0,0.0,0.0,0.0,0.53441775,0.8808329,1.5112233,0.0,0.0,0.53441775,2.618576,0.53441775,0.0,0.53441775,0.0,0.0,0.53441775,0.53441775,0.53441775,0.53441775,0.53441775,0.53441775,0.53441775,0.8808329
cell_45,1.4069221,0.5714551,1.197711,0.9328268,0.7683766,0.32600406,1.8556561,0.5714551,1.8556561,0.5714551,0.0,0.32600406,0.0,0.9328268,0.5714551,0.32600406,0.7683766,0.32600406,0.9328268,0.5714551,1.197711,0.32600406,0.5714551,0.0,0.7683766,0.5714551,0.9328268,0.32600406,0.32600406,0.32600406,0.32600406,1.0740138,0.0,0.5714551,0.9328268,0.32600406,0.0,0.0,0.0,0.0,0.32600406,0.32600406,0.5714551,0.32600406,0.32600406,0.9328268,0.5714551,0.7683766,0.32600406,0.9328268,0.32600406,0.0,0.9328268,0.32600406,0.5714551,1.9694502,0.5714551,0.0,0.0,0.5714551,0.32600406,0.5714551,1.3077778,0.0,0.5714551,0.7683766,0.5714551,0.5714551,0.5714551,0.9328268,0.32600406,0.0,0.32600406,0.7683766,0.7683766,0.0,0.32600406,0.7683766,0.7683766,0.5714551,0.5714551,0.32600406,2.5307264,0.5714551,0.32600406,0.32600406,0.7683766,0.7683766,0.32600406,0.0,0.0,0.0,0.0,0.5714551,0.32600406,0.5714551
cell_46,1.085016,0.0,0.68296736,0.90406245,0.90406245,0.90406245,1.3709855,1.2381884,1.928395,0.68296736,0.39869007,0.39869007,0.0,1.085016,0.90406245,0.0,0.39869007,0.68296736,0.39869007,0.39869007,0.68296736,0.68296736,0.0,0.39869007,0.39869007,0.68296736,0.68296736,0.68296736,0.68296736,0.90406245,0.0,1.3709855,0.0,1.3709855,0.90406245,0.39869007,0.0,0.0,0.90406245,0.0,0.68296736,0.39869007,0.39869007,0.0,0.90406245,0.68296736,0.39869007,0.0,0.39869007,0.68296736,0.39869007,1.085016,0.0,0.39869007,0.39869007,2.4661636,0.0,0.39869007,0.39869007,0.39869007,0.39869007,0.39869007,1.085016,0.68296736,0.39869007,0.0,0.0,0.39869007,0.39869007,1.085016,1.085016,0.68296736,0.0,0.68296736,0.39869007,0.0,0.0,0.0,0.90406245,0.39869007,0.0,0.0,2.2330015,0.68296736,0.68296736,0.68296736,0.39869007,0.39869007,0.0,0.0,0.39869007,0.68296736,0.39869007,0.39869007,0.0,0.90406245
cell_47,1.1871464,0.6476716,0.6476716,0.6476716,0.6476716,0.86146647,1.4324144,0.6476716,1.1871464,0.37537897,0.0,0.0,0.0,0.6476716,0.6476716,0.0,0.0,0.86146647,1.3172811,0.6476716,0.0,0.86146647,0.37537897,0.37537897,0.37537897,0.37537897,1.4324144,0.86146647,0.86146647,0.37537897,0.0,1.0375067,0.37537897,0.0,1.1871464,0.6476716,0.0,0.37537897,0.37537897,0.0,0.37537897,0.6476716,0.6476716,0.0,0.0,1.1871464,0.86146647,0.0,1.1871464,1.8666373,0.0,0.37537897,0.37537897,0.86146647,0.37537897,2.3576794,0.86146647,0.0,0.37537897,0.37537897,0.86146647,0.37537897,0.86146647,0.0,0.0,0.0,0.0,0.37537897,0.0,0.86146647,0.37537897,0.37537897,0.37537897,0.86146647,0.37537897,0.37537897,0.0,0.86146647,1.0375067,0.37537897,0.0,0.37537897,1.8666373,0.0,0.37537897,0.86146647,0.37537897,0.6476716,0.0,0.37537897,0.0,0.37537897,0.6476716,0.0,0.37537897,1.0375067
cell_48,0.7800738,0.946048,0.0,0.0,1.0883561,0.33208963,1.2129127,0.7800738,1.0883561,0.33208963,0.7800738,0.5809609,0.33208963,0.946048,1.5140057,0.33208963,0.5809609,0.33208963,1.873998,0.33208963,1.5140057,1.0883561,0.0,0.5809609,0.0,0.33208963,0.5809609,0.0,0.5809609,0.33208963,0.0,0.7800738,0.5809609,0.5809609,1.3236592,0.5809609,0.0,0.0,0.33208963,0.0,0.5809609,0.0,0.33208963,0.0,0.33208963,0.33208963,0.5809609,0.5809609,0.0,1.8116293,0.0,1.2129127,0.0,0.5809609,0.5809609,2.138144,0.7800738,0.33208963,0.33208963,0.7800738,0.7800738,0.5809609,1.3236592,0.33208963,0.7800738,0.5809609,0.33208963,0.5809609,0.0,0.33208963,0.33208963,0.33208963,0.0,0.33208963,0.0,0.5809609,0.33208963,0.0,0.7800738,0.0,0.0,0.7800738,2.4195518,0.33208963,0.7800738,0.0,0.33208963,0.5809609,0.0,0.5809609,0.0,0.5809609,0.946048,0.5809609,0.5809609,0.5809609
cell_49,1.2989379,0.72569215,0.9552195,0.427279,0.72569215,0.0,1.9262733,1.2989379,1.6610132,0.0,0.9552195,0.0,0.0,0.72569215,0.427279,0.0,0.427279,0.427279,0.9552195,0.72569215,0.72569215,1.2989379,0.0,0.0,0.72569215,0.0,0.9552195,0.0,0.0,0.427279,0.0,1.2989379,0.427279,0.72569215,0.427279,0.427279,0.0,0.72569215,0.427279,0.72569215,0.0,1.1417744,0.9552195,0.427279,0.0,0.9552195,0.0,0.72569215,1.1417744,1.8454272,0.0,0.0,0.0,0.427279,0.0,2.2543697,0.0,0.427279,0.0,0.0,0.0,0.0,1.5542555,0.0,0.427279,0.427279,0.72569215,0.72569215,0.72569215,0.72569215,0.427279,0.0,0.427279,0.72569215,0.427279,0.0,0.72569215,0.72569215,0.9552195,0.427279,0.72569215,1.1417744,2.0706587,0.0,0.0,0.0,1.2989379,0.9552195,0.0,1.1417744,0.0,0.427279,0.427279,0.0,0.0,1.5542555
cell_50,0.9335208,0.32632238,0.5719532,0.76899016,2.0228257,0.5719532,1.9151462,1.7281708,1.3086125,0.32632238,0.76899016,0.0,0.0,1.1985097,0.5719532,0.0,0.76899016,1.4077859,0.76899016,0.0,1.1985097,0.0,0.0,0.5719532,0.5719532,1.1985097,0.9335208,0.76899016,0.76899016,1.3086125,0.32632238,1.1985097,0.0,1.074767,0.9335208,0.32632238,0.0,0.32632238,0.5719532,0.32632238,0.0,0.76899016,0.76899016,0.32632238,0.5719532,0.76899016,0.0,0.0,0.0,2.4352152,0.5719532,0.5719532,0.76899016,0.5719532,0.0,2.165303,0.76899016,0.32632238,0.0,0.5719532,0.9335208,0.9335208,0.5719532,0.32632238,1.074767,0.5719532,0.0,0.76899016,0.0,0.5719532,0.5719532,0.32632238,0.5719532,0.32632238,0.5719532,0.32632238,0.5719532,1.074767,1.1985097,0.32632238,0.0,0.32632238,2.1200292,0.0,0.76899016,0.0,0.32632238,1.074767,0.5719532,0.9335208,0.32632238,0.5719532,0.32632238,0.32632238,0.0,1.5807546
cell_51,1.4271564,0.0,0.9491129,0.42383248,0.42383248,0.42383248,1.6529657,0.9491129,1.8370605,0.42383248,0.42383248,0.42383248,0.0,1.8370605,0.0,0.0,0.0,0.42383248,2.187969,0.42383248,0.9491129,0.9491129,0.42383248,0.72057325,0.0,0.72057325,1.4271564,0.0,0.42383248,0.72057325,0.72057325,0.72057325,0.42383248,0.42383248,0.9491129,0.0,0.42383248,0.42383248,0.42383248,0.42383248,0.0,0.0,0.0,0.72057325,0.72057325,0.0,0.72057325,0.42383248,1.1350157,1.7492435,0.0,0.72057325,0.0,0.9491129,0.42383248,1.9924757,0.0,0.0,0.42383248,0.0,0.42383248,0.9491129,0.0,0.0,0.72057325,0.9491129,0.0,0.42383248,0.9491129,0.0,0.0,0.42383248,0.42383248,0.0,0.72057325,0.42383248,0.42383248,0.42383248,0.9491129,0.0,0.72057325,0.72057325,2.299851,0.0,0.0,0.42383248,0.42383248,0.42383248,0.0,0.42383248,0.42383248,0.0,0.72057325,0.42383248,0.0,0.42383248
